0	6.97233e-05
1	1.32746e-05
2	7.53682e-05
3	-3.18844e-05
4	1.32746e-05
5	6.1256e-05
6	-6.8576e-05
7	7.62974e-06
8	6.97233e-05
9	2.17419e-05
10	4.71438e-05
11	8.66579e-05
12	-6.8576e-05
13	-9.68004e-05
14	-0.000204053
15	-0.000260502
16	-0.000333885
17	-0.000156071
18	-2.62395e-05
19	-3.75292e-05
20	-8.37566e-07
21	-8.8333e-05
22	-0.000127847
23	-0.00011938
24	-8.8333e-05
25	-0.000156071
26	-9.68004e-05
27	-9.96228e-05
28	-0.000110913
29	-9.96228e-05
30	-1.21273e-05
31	0.000137462
32	0.000219312
33	4.1499e-05
34	-5.44638e-05
35	-0.000136314
36	1.32746e-05
37	3.58541e-05
38	1.04522e-05
39	0.000106415
40	8.1013e-05
41	0.000117705
42	0.000292696
43	0.000445107
44	0.000233425
45	0.000298341
46	3.58541e-05
47	-2.90619e-05
48	-6.01087e-05
49	3.02092e-05
50	-9.30487e-06
51	-0.000164539
52	-8.8333e-05
53	-7.13984e-05
54	4.99663e-05
55	0.000233425
56	0.000476154
57	0.000572117
58	0.000318098
59	3.30317e-05
60	0.00115072
61	0.00879669
62	0.0349804
63	0.101198
64	0.229745
65	0.428877
66	0.683822
67	0.958868
68	1.21464
69	1.42305
70	1.57309
71	1.66707
72	1.71534
73	1.73071
74	1.72435
75	1.70613
76	1.68267
77	1.65852
78	1.63602
79	1.61651
80	1.59994
81	1.58573
82	1.57389
83	1.56403
84	1.55529
85	1.5465
86	1.53763
87	1.52834
88	1.51899
89	1.51012
90	1.50065
91	1.49094
92	1.48131
93	1.47203
94	1.4624
95	1.45273
96	1.44248
97	1.43196
98	1.42151
99	1.41156
100	1.40194
101	1.39265
102	1.38349
103	1.37426
104	1.36485
105	1.35542
106	1.34598
107	1.33639
108	1.32628
109	1.31584
110	1.30531
111	1.29424
112	1.2831
113	1.27247
114	1.26226
115	1.25255
116	1.24284
117	1.23278
118	1.22251
119	1.21215
120	1.20117
121	1.19027
122	1.17885
123	1.16712
124	1.15495
125	1.1427
126	1.13059
127	1.1187
128	1.10749
129	1.09653
130	1.08619
131	1.07552
132	1.06482
133	1.05408
134	1.04323
135	1.03269
136	1.0224
137	1.012
138	1.00141
139	0.990564
140	0.97983
141	0.969046
142	0.95834
143	0.948075
144	0.938467
145	0.929283
146	0.920006
147	0.910356
148	0.90074
149	0.89166
150	0.882532
151	0.873294
152	0.864011
153	0.854593
154	0.845045
155	0.835499
156	0.826267
157	0.817275
158	0.808658
159	0.800219
160	0.792025
161	0.783925
162	0.775974
163	0.768195
164	0.76047
165	0.752796
166	0.7453
167	0.737662
168	0.730403
169	0.723697
170	0.716937
171	0.710189
172	0.703226
173	0.696068
174	0.688812
175	0.68175
176	0.674705
177	0.668273
178	0.66201
179	0.65619
180	0.650486
181	0.644708
182	0.638934
183	0.633125
184	0.627218
185	0.620988
186	0.61446
187	0.608121
188	0.601869
189	0.595581
190	0.589332
191	0.583467
192	0.577729
193	0.571785
194	0.565547
195	0.559358
196	0.553301
197	0.547351
198	0.541441
199	0.535328
200	0.529474
201	0.523829
202	0.518365
203	0.513121
204	0.508004
205	0.502982
206	0.497973
207	0.492802
208	0.487792
209	0.482771
210	0.477883
211	0.473039
212	0.468151
213	0.46359
214	0.45915
215	0.45506
216	0.4507
217	0.446633
218	0.442613
219	0.438312
220	0.434217
221	0.429977
222	0.425871
223	0.421767
224	0.417553
225	0.413175
226	0.408727
227	0.404211
228	0.399718
229	0.395033
230	0.390585
231	0.386467
232	0.382493
233	0.378767
234	0.375078
235	0.37144
236	0.367889
237	0.364418
238	0.361017
239	0.357602
240	0.354429
241	0.351189
242	0.348087
243	0.345214
244	0.342496
245	0.339372
246	0.336247
247	0.333148
248	0.329866
249	0.326654
250	0.32356
251	0.320416
252	0.316959
253	0.313622
254	0.310487
255	0.307422
256	0.304348
257	0.301176
258	0.298065
259	0.294997
260	0.29185
261	0.288898
262	0.285937
263	0.282923
264	0.280067
265	0.277382
266	0.274662
267	0.272144
268	0.269612
269	0.267383
270	0.265116
271	0.262985
272	0.260566
273	0.258427
274	0.256028
275	0.253688
276	0.25132
277	0.249895
278	0.249463
279	0.250521
280	0.25233
281	0.254385
282	0.255822
283	0.256324
284	0.255892
285	0.254425
286	0.252333
287	0.250041
288	0.247772
289	0.245249
290	0.242799
291	0.240544
292	0.238012
293	0.235687
294	0.233423
295	0.23143
296	0.229641
297	0.227592
298	0.225591
299	0.223372
300	0.221179
301	0.219268
302	0.21729
303	0.215314
304	0.213276
305	0.211261
306	0.209359
307	0.207386
308	0.205557
309	0.20361
310	0.201761
311	0.199881
312	0.198247
313	0.196692
314	0.195173
315	0.193675
316	0.192187
317	0.190612
318	0.189455
319	0.188171
320	0.186802
321	0.185182
322	0.183503
323	0.18173
324	0.179859
325	0.177892
326	0.176057
327	0.174423
328	0.172766
329	0.170957
330	0.169176
331	0.167863
332	0.166802
333	0.166393
334	0.166125
335	0.165572
336	0.164956
337	0.164076
338	0.163144
339	0.161953
340	0.160663
341	0.15928
342	0.157754
343	0.156164
344	0.154686
345	0.153195
346	0.151843
347	0.150426
348	0.149091
349	0.14783
350	0.14665
351	0.145719
352	0.145959
353	0.148121
354	0.152512
355	0.158789
356	0.165927
357	0.172097
358	0.175557
359	0.17429
360	0.173091
361	0.17199
362	0.170788
363	0.169506
364	0.168061
365	0.16687
366	0.165786
367	0.164855
368	0.163274
369	0.161248
370	0.159472
371	0.157528
372	0.155967
373	0.154702
374	0.153596
375	0.152478
376	0.151561
377	0.150212
378	0.148863
379	0.147358
380	0.145651
381	0.14411
382	0.142797
383	0.14177
384	0.140765
385	0.139602
386	0.138632
387	0.137443
388	0.13634
389	0.135332
390	0.134477
391	0.133413
392	0.132354
393	0.131076
394	0.12978
395	0.128584
396	0.127528
397	0.126602
398	0.125623
399	0.124971
400	0.124133
401	0.123145
402	0.122143
403	0.121223
404	0.12052
405	0.119718
406	0.119256
407	0.118716
408	0.118457
409	0.117929
410	0.117472
411	0.116639
412	0.115753
413	0.11496
414	0.113811
415	0.112741
416	0.111801
417	0.110966
418	0.110046
419	0.10914
420	0.108262
421	0.107362
422	0.106487
423	0.105626
424	0.104844
425	0.104068
426	0.103049
427	0.102092
428	0.100952
429	0.100052
430	0.0993178
431	0.0986574
432	0.0981352
433	0.0979377
434	0.0976328
435	0.0974296
436	0.0972885
437	0.0968821
438	0.0964107
439	0.095643
440	0.0948838
441	0.09496
442	0.095897
443	0.0985558
444	0.101929
445	0.10549
446	0.108465
447	0.110297
448	0.111039
449	0.11102
450	0.110387
451	0.109151
452	0.108017
453	0.106713
454	0.105363
455	0.104387
456	0.103012
457	0.101762
458	0.100667
459	0.0997327
460	0.0990525
461	0.0983018
462	0.0975623
463	0.0969921
464	0.0964502
465	0.096072
466	0.0956204
467	0.0952084
468	0.094356
469	0.0932693
470	0.0923633
471	0.0913981
472	0.0903651
473	0.0894619
474	0.088491
475	0.0872463
476	0.0864757
477	0.0860354
478	0.0853524
479	0.0845932
480	0.083865
481	0.0839327
482	0.0863826
483	0.0920077
484	0.101254
485	0.111776
486	0.121
487	0.121384
488	0.121395
489	0.121573
490	0.121663
491	0.121539
492	0.121271
493	0.121135
494	0.120774
495	0.120334
496	0.119707
497	0.119193
498	0.118479
499	0.117898
500	0.117396
501	0.116487
502	0.115866
503	0.115075
504	0.114263
505	0.113385
506	0.112383
507	0.111632
508	0.111011
509	0.110119
510	0.109343
511	0.108474
512	0.107788
513	0.107308
514	0.10693
515	0.106106
516	0.105474
517	0.104692
518	0.104054
519	0.103549
520	0.102725
521	0.101934
522	0.101085
523	0.100131
524	0.099284
525	0.0987223
526	0.0982933
527	0.097757
528	0.0973929
529	0.0969667
530	0.0964023
531	0.0960325
532	0.0955555
533	0.0952422
534	0.0945423
535	0.0942798
536	0.093927
537	0.09345
538	0.0930097
539	0.0922307
540	0.0918299
541	0.0913275
542	0.0908421
543	0.0902832
544	0.0895691
545	0.0886518
546	0.0876894
547	0.0869245
548	0.0860947
549	0.0852677
550	0.0846468
551	0.0838537
552	0.0832158
553	0.0828179
554	0.0824933
555	0.0820586
556	0.0815478
557	0.0812176
558	0.0807152
559	0.0798233
560	0.0788721
561	0.0782483
562	0.0776161
563	0.0771307
564	0.0767468
565	0.0763714
566	0.0759481
567	0.0753243
568	0.0747626
569	0.0744522
570	0.0737917
571	0.0730833
572	0.0725583
573	0.071785
574	0.0711753
575	0.070656
576	0.0699871
577	0.0693464
578	0.0687226
579	0.0681073
580	0.0675795
581	0.0670659
582	0.0665042
583	0.0657421
584	0.065426
585	0.0650676
586	0.0645934
587	0.0639104
588	0.0637156
589	0.0632894
590	0.0628266
591	0.0621859
592	0.0613674
593	0.0607436
594	0.0601678
595	0.0597162
596	0.0591038
597	0.0586607
598	0.0582062
599	0.0579861
600	0.0575853
601	0.0573341
602	0.0570321
603	0.0567357
604	0.0561882
605	0.055604
606	0.0551495
607	0.0547459
608	0.0544298
609	0.0540827
610	0.0538061
611	0.0535182
612	0.0533573
613	0.0530892
614	0.0526771
615	0.0524852
616	0.0521352
617	0.0517316
618	0.0511925
619	0.0506393
620	0.0500748
621	0.0495442
622	0.0490361
623	0.0485761
624	0.0480681
625	0.0477124
626	0.0476475
627	0.047639
628	0.0474641
629	0.0471705
630	0.0467782
631	0.0466399
632	0.0463238
633	0.0459512
634	0.0454121
635	0.0451581
636	0.044986
637	0.0446219
638	0.0442832
639	0.0438118
640	0.043157
641	0.0428324
642	0.0427675
643	0.0426631
644	0.0428663
645	0.0432953
646	0.0436227
647	0.0439896
648	0.0441872
649	0.0443904
650	0.0443566
651	0.0443255
652	0.0442945
653	0.0441364
654	0.0437751
655	0.0435465
656	0.0431909
657	0.0429369
658	0.0426885
659	0.0424147
660	0.0418785
661	0.0415934
662	0.041297
663	0.0411249
664	0.040868
665	0.0404955
666	0.0402245
667	0.0399761
668	0.0399733
669	0.0406535
670	0.0422341
671	0.0446529
672	0.0477294
673	0.0506478
674	0.0534645
675	0.0559596
676	0.0575458
677	0.058559
678	0.058607
679	0.0587227
680	0.0585054
681	0.0579409
682	0.0572043
683	0.0566511
684	0.05616
685	0.0556745
686	0.0553217
687	0.0550536
688	0.0547713
689	0.0546105
690	0.0541927
691	0.0537807
692	0.0533771
693	0.0528662
694	0.0522735
695	0.0518021
696	0.0513082
697	0.0510288
698	0.0507296
699	0.050278
700	0.0498885
701	0.049451
702	0.0491095
703	0.0486946
704	0.0482261
705	0.0478112
706	0.0476193
707	0.0474669
708	0.0472213
709	0.0468911
710	0.0463943
711	0.0459682
712	0.0453444
713	0.0448025
714	0.0441703
715	0.0435804
716	0.0430639
717	0.0424881
718	0.0420704
719	0.0418756
720	0.0417035
721	0.0415172
722	0.0413676
723	0.0412434
724	0.0411136
725	0.0407608
726	0.0403233
727	0.0400862
728	0.0399423
729	0.0396798
730	0.0394427
731	0.0391407
732	0.0385988
733	0.0382432
734	0.0381528
735	0.0378621
736	0.0377633
737	0.037546
738	0.0372976
739	0.0368743
740	0.0367952
741	0.0361094
742	0.0357001
743	0.0354941
744	0.0353586
745	0.0351865
746	0.0349155
747	0.0347179
748	0.0346502
749	0.0347208
750	0.0348308
751	0.0346954
752	0.0346417
753	0.0346643
754	0.0349042
755	0.0349748
756	0.0352006
757	0.0352429
758	0.0352119
759	0.0349578
760	0.0344018
761	0.0341083
762	0.03397
763	0.0338148
764	0.033462
765	0.03327
766	0.0334845
767	0.0339474
768	0.034526
769	0.0349381
770	0.0354687
771	0.035957
772	0.0363465
773	0.0369025
774	0.0373569
775	0.0377859
776	0.0381274
777	0.0382996
778	0.0383786
779	0.0384746
780	0.0382742
781	0.038023
782	0.0378621
783	0.0376138
784	0.0373767
785	0.0371622
786	0.0368489
787	0.0367529
788	0.0364932
789	0.0361404
790	0.0360332
791	0.0356183
792	0.035336
793	0.0349578
794	0.0344103
795	0.0339051
796	0.0335466
797	0.0333716
798	0.033095
799	0.0330329
800	0.0329003
801	0.0329116
802	0.0328213
803	0.0329003
804	0.0332305
805	0.0337809
806	0.0344611
807	0.0349212
808	0.0352683
809	0.0353953
810	0.0354207
811	0.035528
812	0.0357086
813	0.035686
814	0.0354659
815	0.0354969
816	0.0355308
817	0.035274
818	0.0350905
819	0.0350002
820	0.0351836
821	0.0357622
822	0.0365384
823	0.0371989
824	0.0377521
825	0.0390786
826	0.0420676
827	0.0471931
828	0.0540573
829	0.0617625
830	0.0691686
831	0.0744832
832	0.0773932
833	0.0792927
834	0.0799362
835	0.0796172
836	0.0783415
837	0.076696
838	0.0746977
839	0.0727869
840	0.0712318
841	0.070052
842	0.0693125
843	0.0685138
844	0.0680255
845	0.0674243
846	0.0667639
847	0.0661966
848	0.0653301
849	0.0645285
850	0.0637269
851	0.0629649
852	0.0622451
853	0.0612799
854	0.0606279
855	0.0598066
856	0.0591066
857	0.0587538
858	0.0584885
859	0.0582288
860	0.0577772
861	0.0576333
862	0.0573285
863	0.0568374
864	0.056541
865	0.056191
866	0.0559031
867	0.0556068
868	0.0552878
869	0.0547657
870	0.0543395
871	0.0539274
872	0.0537807
873	0.0532698
874	0.0528351
875	0.052234
876	0.0518558
877	0.0516638
878	0.0511417
879	0.0509723
880	0.050755
881	0.0506957
882	0.050532
883	0.0499958
884	0.0494595
885	0.0489938
886	0.0485648
887	0.0479128
888	0.0474274
889	0.0470548
890	0.0470858
891	0.0468121
892	0.0464649
893	0.0462137
894	0.046019
895	0.0458412
896	0.0455025
897	0.0450142
898	0.0452484
899	0.0457537
900	0.0464706
901	0.047179
902	0.0478761
903	0.0483531
904	0.0487652
905	0.0486184
906	0.0484604
907	0.0482882
908	0.047941
909	0.0473653
910	0.0467302
911	0.0461065
912	0.0458242
913	0.0453529
914	0.0449718
915	0.0443678
916	0.0437977
917	0.0433038
918	0.0431231
919	0.0429143
920	0.0427619
921	0.0424853
922	0.0422397
923	0.0422482
924	0.0422002
925	0.0424119
926	0.0426857
927	0.0429312
928	0.0430159
929	0.0431655
930	0.0433179
931	0.0429651
932	0.0424119
933	0.0421692
934	0.0418079
935	0.0416724
936	0.0417684
937	0.0422821
938	0.0428974
939	0.0435409
940	0.0442803
941	0.0449097
942	0.0452964
943	0.0458412
944	0.046606
945	0.0481951
946	0.0504022
947	0.0529593
948	0.0550705
949	0.0566257
950	0.057718
951	0.0583276
952	0.058401
953	0.058353
