0	1.26637e-05
1	-0.000361557
2	-0.000512783
3	-0.000333362
4	-0.000348741
5	-0.000382062
6	-0.000551231
7	-0.00042051
8	-0.000241089
9	-0.000135999
10	3.06058e-05
11	-4.62889e-05
12	-6.67941e-05
13	-0.00012831
14	-8.47362e-05
15	-0.000187262
16	-0.000223147
17	-0.000343615
18	-0.000643504
19	-0.00070502
20	-0.000351304
21	-7.84153e-06
22	0.000315116
23	0.000676521
24	0.000735474
25	0.000845689
26	0.000858505
27	0.000476595
28	0.000256164
29	0.000120316
30	3.3169e-05
31	-0.000197515
32	-0.000458957
33	-0.000205205
34	9.9811e-05
35	0.000230532
36	0.000230532
37	0.00040739
38	0.000491974
39	0.000376632
40	0.000181832
41	9.21216e-05
42	0.000274106
43	-4.37257e-05
44	-0.000317983
45	-0.000161631
46	-0.000179573
47	7.53741e-06
48	0.000266416
49	0.000620132
50	0.000722658
51	0.000753416
52	0.000850816
53	0.000981537
54	0.00115071
55	0.00150442
56	0.00193759
57	0.00347036
58	0.00872739
59	0.0241063
60	0.0613413
61	0.133973
62	0.244543
63	0.381856
64	0.530678
65	0.679516
66	0.821276
67	0.950885
68	1.06577
69	1.16455
70	1.24712
71	1.31349
72	1.36429
73	1.40109
74	1.42636
75	1.44287
76	1.45369
77	1.46146
78	1.46746
79	1.47183
80	1.47444
81	1.47539
82	1.47479
83	1.47396
84	1.47267
85	1.47107
86	1.46948
87	1.46857
88	1.46839
89	1.46929
90	1.46997
91	1.46858
92	1.46406
93	1.45652
94	1.44744
95	1.43813
96	1.43042
97	1.42487
98	1.42067
99	1.41647
100	1.41108
101	1.4042
102	1.39583
103	1.38618
104	1.37579
105	1.36436
106	1.35254
107	1.3416
108	1.33171
109	1.32279
110	1.3141
111	1.30517
112	1.29544
113	1.28493
114	1.27427
115	1.26416
116	1.25486
117	1.24577
118	1.23662
119	1.22639
120	1.21495
121	1.20216
122	1.18931
123	1.17679
124	1.16543
125	1.15596
126	1.14766
127	1.14043
128	1.13385
129	1.1265
130	1.11642
131	1.10338
132	1.08803
133	1.07232
134	1.05771
135	1.04488
136	1.03476
137	1.02696
138	1.02079
139	1.0158
140	1.01067
141	1.0042
142	0.99565
143	0.984075
144	0.969332
145	0.953366
146	0.937854
147	0.924725
148	0.915149
149	0.908621
150	0.904392
151	0.900831
152	0.896561
153	0.891002
154	0.884179
155	0.875238
156	0.863748
157	0.849771
158	0.835035
159	0.821635
160	0.811462
161	0.805187
162	0.801799
163	0.7995
164	0.796055
165	0.790649
166	0.78337
167	0.774478
168	0.764354
169	0.75316
170	0.741785
171	0.730922
172	0.721077
173	0.713055
174	0.706847
175	0.702497
176	0.698726
177	0.694328
178	0.688617
179	0.68193
180	0.674056
181	0.665072
182	0.655099
183	0.644354
184	0.63344
185	0.62347
186	0.615209
